"id","author_name","author_id","type","genre","published","title","subtitle","publisher","location","description","source","medium","language","format","subject","rights","rights_holder","data_evaluation","authority_record","authority_organization","img","pdf_book","ext_source","field26","archive","field28","created","citation","field29"
891,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
892,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
893,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
894,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
895,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
896,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
897,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
898,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
899,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
900,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
901,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
902,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
903,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
904,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
905,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
906,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
907,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
908,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
909,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
910,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
911,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
912,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
913,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
914,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
915,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
916,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
917,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
918,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
919,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
920,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
921,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
922,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
923,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
924,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
925,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
926,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
927,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
928,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
929,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
930,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
931,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
932,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
933,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
934,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
935,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
936,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
937,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
938,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
939,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
940,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
941,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
942,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
943,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
944,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
945,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
946,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
947,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
948,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
949,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
950,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
951,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
952,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
953,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
954,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
955,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
956,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
957,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
958,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
959,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
960,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
961,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
962,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
963,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
964,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
965,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
966,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
967,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
968,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
969,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
970,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
971,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
972,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
973,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
974,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
975,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
976,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
977,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
978,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
979,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
980,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
981,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
982,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
983,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
984,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
985,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
986,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
987,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
988,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
989,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
990,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
991,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
992,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
993,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
994,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
995,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
996,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
997,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
998,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
999,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1000,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1001,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1002,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1003,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1004,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1005,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1006,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1007,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1008,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1009,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1010,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1011,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1012,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1013,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1014,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1015,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1016,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1017,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1018,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1019,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1020,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1021,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1022,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1023,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1024,1074,1074,3,8,0000-00-00 00:00:00,"Chronology of Swiss History 19th Century",,,,,,,,,,,,,,,,,,,,,,,
1025,1074,1074,3,1,0000-00-00 00:00:00,"Chronology of the Life of Heinrich Weiss",,,,,,,,,,,,,,,,,,,,,,,
1026,1074,1074,3,1,0000-00-00 00:00:00,"Chronology of the Life of Katharina Morel",,,,,,,,,,,,,,,,,,,,,,,
1027,1074,1074,3,1,0000-00-00 00:00:00,"Chronology of the Life of Bernhard Hirzel",,,,,,,,,,,,,,,,,,,,,,,
1028,1074,1074,3,1,0000-00-00 00:00:00,"Chronology of the Life of Constantin Siegwart-Müller",,,,,,,,,,,,,,,,,,,,,,,
1029,1074,1074,3,1,0000-00-00 00:00:00,"Chronology of the Life of Emma Herwegh",,,,,,,,,,,,,,,,,,,,,,,
1030,1074,1074,3,1,0000-00-00 00:00:00,"Chronology of the Life of Alfred Escher",,,,,,,,,,,,,,,,,,,,,,,
1031,1074,1074,3,1,0000-00-00 00:00:00,"Chronology of the Life of Karl Bürkli",,,,,,,,,,,,,,,,,,,,,,,
1032,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1033,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1034,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1035,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1036,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1037,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1038,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1039,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1040,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1041,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1042,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1043,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1044,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1045,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1046,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1047,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1048,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1049,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1050,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1051,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1052,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1053,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1054,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1055,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1056,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1057,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1058,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1059,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1060,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1061,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1062,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1063,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1064,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1065,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1066,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1067,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1068,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1069,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1070,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1071,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1072,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1073,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1074,1074,1074,3,1,0000-00-00 00:00:00,"Biographical data from Aerne, Peter. (1989). Pfarrer Bernhard Hirzel, Anführer des Putschzuges - Beiträge zu seiner Biographie
","","","","","","",,"","",0,"","","",,,,,,,,,,
1075,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1076,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1077,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1078,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1079,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1080,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1081,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1082,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1083,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1084,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1085,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1086,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1087,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1088,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1089,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1090,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1091,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1092,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1093,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1094,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1095,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1096,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1097,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1098,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1099,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1100,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1101,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1102,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1103,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1104,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1105,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1106,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1107,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1108,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1109,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1110,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1111,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1112,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1113,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1114,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1115,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1116,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1117,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1118,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1119,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1120,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1121,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1122,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1123,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1124,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1125,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1126,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1127,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1128,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1129,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1130,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1131,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1132,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1133,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1134,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1135,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1136,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1137,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1138,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1139,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1140,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1141,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1142,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1143,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1144,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1145,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1146,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1147,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1148,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1149,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1150,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1151,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1152,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1153,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1154,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1155,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1156,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1157,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1158,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1159,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1160,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1161,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1162,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1163,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1164,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1165,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1166,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1167,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1168,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1169,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1170,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1171,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1172,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1173,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1174,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1175,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
1176,,,,,0000-00-00 00:00:00,"","","","","","","",,"","",0,"","","",,,,,,,,,,
